MOFname,CO2_working_capacity [mL/g]
mof_unit_17812,57.49632675704071
mof_unit_17813,52.77695332527614
mof_unit_17815,139.05899837551507
mof_unit_17816,113.07429894937
mof_unit_17817,43.48281351782536
mof_unit_17819,124.823292102645
mof_unit_17820,163.7316693978803
mof_unit_17822,86.78420790936057
mof_unit_17823,180.3568587035529
mof_unit_17824,148.45532056619933
mof_unit_17825,268.5920894701386
mof_unit_17826,189.74822859779616
mof_unit_17827,82.52011559707574
mof_unit_17828,58.47424022759839
mof_unit_17829,126.65019425974528
mof_unit_17830,61.18281622775206
mof_unit_17833,144.42563695212382
mof_unit_17834,74.47593541134388
mof_unit_17836,165.674950521345
mof_unit_17837,393.24865425926873
mof_unit_17838,166.2725276252307
mof_unit_17839,218.92550846293275
mof_unit_17840,96.26868097669536
mof_unit_17841,63.69792251360904
mof_unit_17842,132.35375407089285
mof_unit_17843,108.81301293840173
mof_unit_17844,200.2819282044396
mof_unit_17845,107.03183698510712
mof_unit_17846,114.57765107232214
mof_unit_17847,75.5174033528949
mof_unit_17848,84.69268804576069
mof_unit_17850,95.96328936283112
mof_unit_17851,101.85322059670992
mof_unit_17852,88.20039961495043
mof_unit_17853,70.93867514005592
mof_unit_17855,92.06187022657856
mof_unit_17857,103.1307480019506
mof_unit_17858,89.95549347365555
mof_unit_17859,102.9308403022806
mof_unit_17860,49.0049542026828
mof_unit_17861,49.19413192673058
mof_unit_17865,154.61746302778738
mof_unit_17866,88.52460995529064
mof_unit_17867,98.53633751704832
mof_unit_17868,394.2988712578655
mof_unit_17869,190.6949426007752
mof_unit_17870,93.61804684490188
mof_unit_17871,63.76857527616791
mof_unit_17872,103.5776102174806
mof_unit_17873,268.9250488675247
mof_unit_17874,56.098953777926816
mof_unit_17876,81.80962613433432
mof_unit_17877,161.53763699795084
mof_unit_17881,84.4094166893331
mof_unit_17882,71.22987017078916
mof_unit_17883,88.09904261445713
mof_unit_17884,185.4128232167604
mof_unit_17885,65.33449141082525
mof_unit_17886,217.2072266744393
mof_unit_17887,318.94456353442894
mof_unit_17888,104.28413784306916
mof_unit_17889,304.3278605886946
mof_unit_17891,133.74155261022074
mof_unit_17892,227.51559679301545
mof_unit_17893,99.68593059756208
mof_unit_17895,183.6184411396229
mof_unit_17896,78.96238583383148
mof_unit_17897,148.64664428537154
mof_unit_17898,77.62889747880702
mof_unit_17899,210.1785974122171
mof_unit_17900,123.37656123566872
mof_unit_17901,68.66738691564622
mof_unit_17902,69.04623759338591
mof_unit_17903,143.24385394474328
mof_unit_17904,92.02357246743456
mof_unit_17905,146.66902723991566
mof_unit_17906,39.0335053186456
mof_unit_17907,93.71197540073364
mof_unit_17908,302.30913948277805
mof_unit_17910,242.95157464664595
mof_unit_17911,135.6462058214453
mof_unit_17912,64.24003389735508
mof_unit_17913,195.5922685513212
mof_unit_17914,221.86040441044204
mof_unit_17915,125.5020868681638
mof_unit_17916,95.40813693179037
mof_unit_17917,304.6131128636987
mof_unit_17920,76.99021631446068
mof_unit_17921,91.21667830064084
mof_unit_17922,82.0625234059235
mof_unit_17923,71.88670975541932
mof_unit_17924,52.6032927967436
mof_unit_17926,89.41866453944668
mof_unit_17927,153.20506808280234
mof_unit_17928,68.24000373278434
mof_unit_17929,100.4647617511899
mof_unit_17930,144.3383114582134
mof_unit_17931,137.12347584980802
mof_unit_17934,57.18713838257168
mof_unit_17935,63.57048341852622
mof_unit_17937,52.09469195224864
mof_unit_17938,65.28777474773142
mof_unit_17939,203.67755279751373
mof_unit_17940,75.99761103112792
mof_unit_17941,169.46857467173083
mof_unit_17943,48.74545386917222
mof_unit_17944,39.90973163561389
mof_unit_17945,57.4045441963334
mof_unit_17946,122.72533425367176
mof_unit_17947,137.55960808971574
mof_unit_17948,76.44860016035878
mof_unit_17949,59.67434673181077
mof_unit_17951,66.93672438605022
mof_unit_17952,141.28885238636806
mof_unit_17953,67.07935052355225
mof_unit_17954,98.5163632547361
mof_unit_17955,83.19709452056611
mof_unit_17956,239.55281359915912
mof_unit_17957,114.4259457246782
mof_unit_17959,91.96777659419878
mof_unit_17961,72.20464718693418
mof_unit_17963,67.64374724128294
mof_unit_17964,59.20635471813236
mof_unit_17965,107.01466902411148
mof_unit_17967,113.41963908785858
mof_unit_17968,225.46006361688708
mof_unit_17969,261.68578193001014
mof_unit_17970,50.66843057722864
mof_unit_17971,93.06883716959037
mof_unit_17972,116.64209838204434
mof_unit_17973,86.08461349878944
mof_unit_17974,69.14808982352334
mof_unit_17975,129.56363025601
mof_unit_17976,91.8175569354872
mof_unit_17977,223.73781999124088
mof_unit_17978,117.6855472421718
mof_unit_17980,76.55986175373418
mof_unit_17981,87.74214711760605
mof_unit_17983,71.19801039701845
mof_unit_17984,250.1890257421321
mof_unit_17985,216.46619805031145
mof_unit_17987,56.789303901808005
mof_unit_17988,57.31853931480732
mof_unit_17989,85.3023157376529
mof_unit_17990,76.6389334202428
mof_unit_17991,53.12972190842631
mof_unit_17993,367.684404800968
mof_unit_17994,64.22336116600356
mof_unit_17995,202.91985144203443
mof_unit_17996,118.7867728941114
mof_unit_17997,91.62078569022982
mof_unit_17998,91.95341493451978
mof_unit_17999,130.97519981825488
mof_unit_18000,356.3477728646835
mof_unit_18001,164.6570885261629
mof_unit_18002,118.25638194527583
mof_unit_18009,213.7145370711208
mof_unit_18010,154.1291665987007
mof_unit_18011,134.95222401350736
mof_unit_18012,109.27209081848628
mof_unit_18013,229.534317898932
mof_unit_18014,118.44275336800708
mof_unit_18015,73.78277898614608
mof_unit_18016,58.44205030073162
mof_unit_18017,52.016280591932144
mof_unit_18018,146.80554554514038
mof_unit_18019,130.36061982992166
mof_unit_18020,95.15276351198064
mof_unit_18021,58.07591051719061
mof_unit_18022,132.47937732394726
mof_unit_18024,137.50777405363286
mof_unit_18025,276.9963016071342
mof_unit_18026,226.23179647894943
mof_unit_18027,76.14172285756224
mof_unit_18028,77.06417060798027
mof_unit_18030,107.9980300207543
mof_unit_18032,90.60539984326824
mof_unit_18034,60.80033386595561
mof_unit_18035,82.55148014120238
mof_unit_18037,220.2642792674943
mof_unit_18038,106.6615702878652
mof_unit_18039,69.47477631208405
mof_unit_18040,299.5619355703844
mof_unit_18041,76.28352361232406
mof_unit_18043,137.0785750287426
mof_unit_18044,318.5936107933071
mof_unit_18045,345.19602666219816
mof_unit_18046,62.43195046673078
mof_unit_18047,102.94569719160368
mof_unit_18048,125.82233537135114
mof_unit_18049,168.18559974040502
mof_unit_18050,100.13592926750474
mof_unit_18051,58.21837157814458
mof_unit_18052,189.909343308678
mof_unit_18054,73.67003170383838
mof_unit_18055,290.74057499650496
mof_unit_18056,214.75815100779636
mof_unit_18057,177.14859599249814
mof_unit_18058,211.98288408223647
mof_unit_18059,151.58847344789828
mof_unit_18063,112.82123660123273
mof_unit_18065,77.1637117664452
mof_unit_18066,105.20146822049811
mof_unit_18067,63.870097353209246
mof_unit_18068,121.99734667683866
mof_unit_18069,101.95672359232768
mof_unit_18070,139.71517765395308
mof_unit_18071,87.83904705130243
mof_unit_18073,109.37196213004728
mof_unit_18074,106.0202478987503
mof_unit_18075,578.2198977100361
mof_unit_18076,123.67221333319893
mof_unit_18077,88.20749790651593
mof_unit_18078,136.03743724028766
mof_unit_18079,267.880444471561
mof_unit_18080,99.87840985257056
mof_unit_18081,67.67032456551652
mof_unit_18082,65.43155642106967
mof_unit_18083,212.34803340648935
mof_unit_18084,62.147523574466966
mof_unit_18085,275.33645691664515
mof_unit_18087,58.964847728357576
mof_unit_18089,117.5457274059864
mof_unit_18090,63.61620962233186
mof_unit_18091,65.81057217535738
mof_unit_18092,90.42777747758288
mof_unit_18093,78.717577313096
mof_unit_18095,267.82266767974886
mof_unit_18096,249.38097603950217
mof_unit_18097,277.2533257924244
mof_unit_18098,71.76455310987363
mof_unit_18099,89.5801094034246
mof_unit_18100,120.47435044467036
mof_unit_18102,372.72204581734337
mof_unit_18103,65.00103678379512
mof_unit_18104,220.37207425336095
mof_unit_18105,205.6642490531116
mof_unit_18106,229.0176283035833
mof_unit_18107,53.98580888653436
mof_unit_18109,286.1351043828844
mof_unit_18110,52.54848738279608
mof_unit_18113,180.8065272203995
mof_unit_18114,74.36797534892919
mof_unit_18115,88.97708477345378
mof_unit_18116,39.756540599037656
mof_unit_18118,61.111338082453024
mof_unit_18119,125.0296377876884
mof_unit_18120,52.246727452988615
mof_unit_18121,290.45598302769315
mof_unit_18122,90.57188930401722
mof_unit_18123,148.70920829707677
mof_unit_18124,230.28970818273888
mof_unit_18125,59.82456639052239
mof_unit_18126,90.71814712557598
mof_unit_18128,78.99226468902576
mof_unit_18131,54.01502743553653
mof_unit_18132,89.9105926525901
mof_unit_18133,112.21061845005228
mof_unit_18135,217.1303010030552
mof_unit_18138,95.02053719700486
mof_unit_18139,123.75475160721628
mof_unit_18140,298.20038420219385
mof_unit_18141,75.36289170393442
mof_unit_18142,124.09778067403244
mof_unit_18143,134.87117142842231
mof_unit_18144,305.0693844424666
mof_unit_18145,59.39404675324784
mof_unit_18146,128.44705248510314
mof_unit_18147,104.04560223115904
mof_unit_18148,74.23558395740531
mof_unit_18149,153.10800307255786
mof_unit_18150,312.7513866818104
mof_unit_18151,193.15788469745323
mof_unit_18152,63.1295639587255
mof_unit_18153,57.53792604714546
mof_unit_18154,81.21782670962986
mof_unit_18155,124.07070812015476
mof_unit_18156,54.9283959758126
mof_unit_18157,57.8547079428241
mof_unit_18158,428.5466423724366
mof_unit_18159,113.37886518049402
mof_unit_18160,206.9194911243676
mof_unit_18161,108.64479993595434
mof_unit_18162,82.08992611289726
mof_unit_18163,79.23723828630926
mof_unit_18165,81.15130086077187
mof_unit_18166,211.00067862143
mof_unit_18167,63.96534652142528
mof_unit_18168,92.91845243433076
mof_unit_18169,90.9355529393377
mof_unit_18170,164.7052908781891
mof_unit_18171,132.2079914789782
mof_unit_18172,44.57165842866237
mof_unit_18173,70.39920498107847
mof_unit_18174,210.016657318595
mof_unit_18175,68.81116858898446
mof_unit_18177,63.50164649799578
mof_unit_18179,61.82265292793464
mof_unit_18180,195.95031958400853
mof_unit_18181,81.15790392269324
mof_unit_18182,87.44880609174837
mof_unit_18183,95.54250924189064
mof_unit_18184,58.57411153915938
mof_unit_18185,94.716961425169
mof_unit_18187,120.90487008194486
mof_unit_18188,55.550074255711365
mof_unit_18189,91.4405220997759
mof_unit_18191,105.66714916250407
mof_unit_18192,542.1062663730286
mof_unit_18193,273.50773891751646
mof_unit_18194,89.54016087880018
mof_unit_18195,131.0004565301042
mof_unit_18196,113.3998299020944
mof_unit_18197,138.45448805661195
mof_unit_18200,211.7027491802216
mof_unit_18201,124.72886831716914
mof_unit_18202,114.37609260717171
mof_unit_18203,152.6778135883794
mof_unit_18204,75.90500308768046
mof_unit_18205,77.13845505459587
mof_unit_18206,161.5103993675251
mof_unit_18207,386.3090012564372
mof_unit_18208,70.80694405472421
mof_unit_18209,95.11578636522088
mof_unit_18210,113.00249065097483
mof_unit_18211,149.40517102359112
mof_unit_18212,333.6363763095189
mof_unit_18213,75.9670718697415
mof_unit_18214,76.0327723358593
mof_unit_18215,189.0483040341289
mof_unit_18216,99.33431755024814
mof_unit_18217,116.13217692516508
mof_unit_18218,135.47304052255691
mof_unit_18219,58.150029887258206
mof_unit_18220,265.5640903495379
mof_unit_18222,80.07912868128635
mof_unit_18223,124.03736265745172
mof_unit_18224,112.9022891863178
mof_unit_18225,91.469410495682
mof_unit_18226,247.59055579951763
mof_unit_18227,63.08829482171682
mof_unit_18230,91.77315134406588
mof_unit_18231,234.8288180240496
mof_unit_18232,78.46104835745001
mof_unit_18234,114.58524459353174
mof_unit_18235,65.4079504747007
mof_unit_18236,81.4781524258806
mof_unit_18237,69.4688335563548
mof_unit_18239,186.62332954349887
mof_unit_18241,61.864417294587405
mof_unit_18242,326.81161658411946
mof_unit_18244,75.1758599750111
mof_unit_18245,155.2543283501053
mof_unit_18246,331.0806611928453
mof_unit_18247,56.716174991028645
mof_unit_18248,49.55366864835021
mof_unit_18249,127.59228611937937
mof_unit_18251,112.480188452993
mof_unit_18252,127.29531340946492
mof_unit_18255,88.93168872274424
mof_unit_18256,220.70387811491076
mof_unit_18257,81.17276081201638
mof_unit_18258,63.90641419377688
mof_unit_18259,74.58785731091143
mof_unit_18260,102.62528361186828
mof_unit_18261,365.3297529198008
mof_unit_18262,70.82724847013249
mof_unit_18263,165.12392500400512
mof_unit_18265,55.62699992709554
mof_unit_18266,131.36081863446398
mof_unit_18269,88.91864767544946
mof_unit_18270,67.84382001750102
mof_unit_18271,47.85618650490918
mof_unit_18272,98.601542753522
mof_unit_18273,83.9795573582507
mof_unit_18274,55.54330611724193
mof_unit_18277,112.87901339304489
mof_unit_18278,74.44985331675441
mof_unit_18279,59.21015147873717
mof_unit_18280,298.38989207933776
mof_unit_18281,50.636405726909935
mof_unit_18282,157.35987972028815
mof_unit_18283,55.50715435322234
mof_unit_18284,141.30684573010387
mof_unit_18287,63.427692204476216
mof_unit_18288,83.34863479166202
mof_unit_18289,59.016021458248346
mof_unit_18290,123.92428522204794
mof_unit_18291,61.8381701234499
mof_unit_18294,156.3324432853201
mof_unit_18295,89.30046973105381
mof_unit_18296,253.9009370012408
mof_unit_18298,53.16273721803326
mof_unit_18299,49.74284637239799
mof_unit_18301,88.92607612011106
mof_unit_18304,45.294693709054464
mof_unit_18305,93.83561773521164
mof_unit_18306,101.37268276538084
mof_unit_18307,57.21140463513279
mof_unit_18308,267.7944395900349
mof_unit_18310,162.08156422372522
mof_unit_18311,116.26753969455356
mof_unit_18312,269.1515338914284
mof_unit_18314,124.69057055802509
mof_unit_18316,99.65621681891584
mof_unit_18317,194.9166102402152
mof_unit_18318,61.35977828724528
mof_unit_18320,108.35294459902892
mof_unit_18321,85.1068651047798
mof_unit_18322,186.57694303350112
mof_unit_18325,54.87193979638475
mof_unit_18326,91.364917040776
mof_unit_18327,60.52663694931405
mof_unit_18328,130.51909331603494
mof_unit_18331,152.7289873182702
mof_unit_18332,123.75970390365732
mof_unit_18333,107.00146290026868
mof_unit_18335,224.1526573564521
mof_unit_18336,101.5169596683632
mof_unit_18337,186.1548423001764
mof_unit_18338,99.93205973068184
mof_unit_18339,61.89759768074239
mof_unit_18340,100.86342161469376
mof_unit_18341,89.62550545413414
mof_unit_18342,183.96708280907225
mof_unit_18343,87.85671024194215
mof_unit_18344,56.78798328942372
mof_unit_18345,58.80868531391673
mof_unit_18346,188.1146310784445
mof_unit_18347,97.431975410696
mof_unit_18349,54.83413726688479
mof_unit_18351,144.63743016325236
mof_unit_18352,176.94423122603118
mof_unit_18353,107.04355742001756
mof_unit_18354,74.48534477458186
mof_unit_18355,48.24444654588684
mof_unit_18356,53.61323111762002
mof_unit_18357,48.129553268454686
mof_unit_18358,106.64770385783032
mof_unit_18359,64.63291608167768
mof_unit_18360,121.69063445059015
mof_unit_18361,261.0905158977969
mof_unit_18364,73.17216083496568
mof_unit_18366,195.6754671315308
mof_unit_18369,126.37418627143118
mof_unit_18370,88.15863524829766
mof_unit_18371,51.183469407096965
mof_unit_18372,61.83585905177741
mof_unit_18373,75.72936164057148
mof_unit_18374,66.8002060808255
mof_unit_18376,201.3209199977701
mof_unit_18377,62.86346056329354
mof_unit_18379,64.80558615092201
mof_unit_18381,67.45308382830284
mof_unit_18382,68.28424424765765
mof_unit_18384,91.298391191918
mof_unit_18385,94.65456249001188
mof_unit_18386,91.88837477459408
mof_unit_18387,79.30227844623498
mof_unit_18388,89.20423010354956
mof_unit_18389,125.19917140252008
mof_unit_18390,50.54908023299954
mof_unit_18391,81.2812161040752
mof_unit_18392,108.09492995445068
mof_unit_18394,362.2114569274249
mof_unit_18395,83.50743843087139
mof_unit_18396,150.00010690270824
mof_unit_18397,120.69109595223992
mof_unit_18398,211.22435734401705
mof_unit_18400,213.5473145279616
mof_unit_18401,327.43989792593965
mof_unit_18402,62.41857926633996
mof_unit_18403,60.97448962413224
mof_unit_18404,97.3051966218054
mof_unit_18406,134.55273876726332
mof_unit_18407,113.01536662172155
mof_unit_18409,149.31124246775937
mof_unit_18410,80.23595140191932
mof_unit_18412,219.81312506171545
mof_unit_18413,62.99189011766454
mof_unit_18414,86.34559952123234
mof_unit_18415,59.09509312475698
mof_unit_18416,188.4451143276101
mof_unit_18417,172.53586201076402
mof_unit_18420,48.6013420427379
mof_unit_18421,75.45863610179457
mof_unit_18422,151.05758726941863
mof_unit_18424,179.976852489977
mof_unit_18425,145.6239276143079
mof_unit_18427,166.00972576075938
mof_unit_18428,143.03470195838327
mof_unit_18429,87.39053407029205
mof_unit_18430,69.34766737009728
mof_unit_18433,154.1169509341461
mof_unit_18435,123.81549977689303
mof_unit_18436,129.77525839059052
mof_unit_18437,111.64077420623644
mof_unit_18438,222.5624749692336
mof_unit_18439,73.1960969344307
mof_unit_18440,214.42238530909364
mof_unit_18441,54.34551068470204
mof_unit_18442,116.8383743976576
mof_unit_18444,163.15852362310372
mof_unit_18445,66.76454954645003
mof_unit_18446,286.2206140347663
mof_unit_18448,103.1857184924462
mof_unit_18449,169.83273353669546
mof_unit_18450,73.50214885448706
mof_unit_18452,259.188668987889
mof_unit_18454,142.7393800139492
mof_unit_18455,106.64687847509012
mof_unit_18456,135.62738709496938
mof_unit_18457,44.17151287622622
mof_unit_18458,90.27409121136256
mof_unit_18459,142.62102012900826
mof_unit_18461,92.11304395646935
mof_unit_18463,75.49495294236219
mof_unit_18466,394.3784381540184
mof_unit_18467,145.15560544753333
mof_unit_18470,246.29090813684024
mof_unit_18471,84.69334835195284
mof_unit_18472,127.723521975067
mof_unit_18473,197.87775335886195
mof_unit_18474,150.57903035666604
mof_unit_18475,78.35308829503532
mof_unit_18476,78.82273107419415
mof_unit_18477,118.93649732317893
mof_unit_18481,59.21493869863018
mof_unit_18483,178.62652632705294
mof_unit_18484,197.72225125061323
mof_unit_18485,213.6590713509811
mof_unit_18486,80.51575615083819
mof_unit_18487,231.95021317942016
mof_unit_18489,212.24997793695675
mof_unit_18490,53.73076561982074
mof_unit_18492,169.72048148403186
mof_unit_18493,132.71609709382903
mof_unit_18494,252.9633022084036
mof_unit_18495,256.5725358546347
mof_unit_18496,115.88802871062175
mof_unit_18497,75.45186796332514
mof_unit_18498,61.59517744474279
mof_unit_18499,237.1719145468544
mof_unit_18500,96.9973288597206
mof_unit_18501,210.60532028888684
mof_unit_18502,65.66315881796235
mof_unit_18503,78.75092277579901
mof_unit_18504,128.32324507407714
mof_unit_18505,95.61844445398664
mof_unit_18506,133.08652886761897
mof_unit_18509,153.33944039290256
mof_unit_18511,97.0339758533843
mof_unit_18512,221.50334383704288
mof_unit_18514,193.860450485889
mof_unit_18515,219.99404895836147
mof_unit_18516,131.08051865590105
mof_unit_18517,189.5235594159209
mof_unit_18518,48.08201122262067
mof_unit_18519,127.5541534367834
mof_unit_18520,89.17781785586399
mof_unit_18521,172.12151987519687
mof_unit_18522,286.5301325623314
mof_unit_18523,195.1587775361821
mof_unit_18524,72.85719478131543
mof_unit_18525,251.4015129874472
mof_unit_18526,56.49744856488263
mof_unit_18528,332.5840133157976
mof_unit_18529,262.71751035522715
mof_unit_18530,165.53347991967925
mof_unit_18532,216.5698661224773
mof_unit_18533,84.79189905112955
mof_unit_18535,43.16669192833888
mof_unit_18536,119.66019290976313
mof_unit_18537,79.01735632432705
mof_unit_18538,140.82317144436217
mof_unit_18539,81.14403749265831
mof_unit_18542,310.0508994325104
mof_unit_18543,67.73074258209722
mof_unit_18544,84.87130087073423
mof_unit_18547,80.67389948385542
mof_unit_18548,372.78361936976034
mof_unit_18549,50.91241371522397
mof_unit_18550,305.64137468140694
mof_unit_18551,305.20936935520007
mof_unit_18552,230.8683014836006
mof_unit_18553,232.7788974505544
mof_unit_18555,44.971803981098525
mof_unit_18556,54.90891694314453
mof_unit_18557,61.70511842573391
mof_unit_18559,51.39575784786963
mof_unit_18560,102.40556672643407
mof_unit_18562,76.72873506237369
mof_unit_18563,173.3183248484486
mof_unit_18564,92.57047107107356
mof_unit_18565,48.68173432163081
mof_unit_18568,157.77653292752774
mof_unit_18569,155.5115176119434
mof_unit_18570,297.8415077867665
mof_unit_18571,101.72082920518608
mof_unit_18572,111.74312166601796
mof_unit_18573,214.66141615064788
mof_unit_18574,113.66626345062248
mof_unit_18576,77.376825589958
mof_unit_18577,50.69880466206705
mof_unit_18578,68.72070664066143
mof_unit_18579,60.96243903612571
mof_unit_18580,52.687646912789326
mof_unit_18581,62.58827795771965
mof_unit_18582,148.46340931705302
mof_unit_18583,142.92806250835287
mof_unit_18584,63.346804695939205
mof_unit_18585,88.33295608302231
mof_unit_18588,103.95233398151942
mof_unit_18590,232.35844748270995
mof_unit_18592,57.47998417878528
mof_unit_18593,100.10918686672312
mof_unit_18594,113.98750241309804
mof_unit_18595,66.51528395891758
mof_unit_18597,67.6373092559096
mof_unit_18599,71.06297778072609
mof_unit_18600,74.26463742985946
mof_unit_18601,59.75077717355087
mof_unit_18602,85.33037875081878
mof_unit_18603,124.16546205872666
mof_unit_18604,177.62005461368534
mof_unit_18605,93.685232999952
mof_unit_18607,68.38345525302651
mof_unit_18608,154.64998310775022
mof_unit_18609,147.70323181335317
mof_unit_18610,306.84164626216733
mof_unit_18611,212.03290227629105
mof_unit_18612,66.9913647234497
mof_unit_18614,246.62997536650363
mof_unit_18615,164.09483780355666
mof_unit_18616,183.6945414282669
mof_unit_18617,44.723363776306286
mof_unit_18618,129.3077616065562
mof_unit_18619,115.3967609036704
mof_unit_18621,62.64077229999471
mof_unit_18622,83.69909230313971
mof_unit_18623,99.01060243955204
mof_unit_18624,203.1593775132328
mof_unit_18625,70.44278518975963
mof_unit_18627,60.899709947872495
mof_unit_18628,258.8238498167321
mof_unit_18629,61.347067393046615
mof_unit_18630,132.24645431467027
mof_unit_18631,72.1651938919539
mof_unit_18632,63.30735140095889
mof_unit_18634,119.2191083734143
mof_unit_18635,239.3750261569257
mof_unit_18636,300.7050906655246
mof_unit_18637,266.32608369526605
mof_unit_18638,107.08482655702625
mof_unit_18639,109.57929827437889
mof_unit_18640,117.41515185649094
mof_unit_18641,105.0230204720726
mof_unit_18642,237.72690190134708
mof_unit_18643,105.1309805344873
mof_unit_18644,211.10863868384467
mof_unit_18645,78.6300867426376
mof_unit_18646,115.57025635565486
mof_unit_18647,86.37201176891789
mof_unit_18649,295.1405253078223
mof_unit_18652,176.33278769211051
mof_unit_18656,57.31672347277893
mof_unit_18659,65.48190476822025
mof_unit_18660,86.4306139434702
mof_unit_18661,61.82628461199138
mof_unit_18663,278.24196923860427
mof_unit_18665,71.95752759452621
mof_unit_18666,66.72460102182562
mof_unit_18667,62.5476691269031
mof_unit_18668,110.27757207256576
mof_unit_18671,141.05229769303432
mof_unit_18672,76.88192609894992
mof_unit_18673,73.11207297148101
mof_unit_18674,42.97338729059023
mof_unit_18675,156.7079924320991
mof_unit_18676,133.62187211289557
mof_unit_18678,61.53178805029746
mof_unit_18679,118.152548796562
mof_unit_18681,321.6585870606677
mof_unit_18682,142.5107489949211
mof_unit_18683,129.19088741054762
mof_unit_18684,50.98867908041602
mof_unit_18685,54.61442038145059
mof_unit_18686,114.41736174418044
mof_unit_18687,82.69196028357987
mof_unit_18688,111.5349601389462
mof_unit_18690,230.75621450748503
mof_unit_18691,107.25997277449108
mof_unit_18692,90.68958888276596
mof_unit_18693,94.5053332905885
mof_unit_18694,60.75312197321769
mof_unit_18696,183.7206235228564
mof_unit_18697,101.90389909695658
mof_unit_18698,336.34033016632765
mof_unit_18699,73.68323782768118
mof_unit_18702,105.1932143930964
mof_unit_18704,55.80412706313682
mof_unit_18705,102.73737058798388
mof_unit_18706,78.75653537843219
mof_unit_18707,206.02246516234692
mof_unit_18708,174.78222367642053
mof_unit_18709,57.59058546596852
mof_unit_18712,303.9668381781427
mof_unit_18713,59.76167222572114
mof_unit_18714,72.83953159067573
mof_unit_18715,76.5034055743063
mof_unit_18716,171.38478324131788
mof_unit_18717,44.65188563100725
mof_unit_18718,144.57090431439434
mof_unit_18719,52.01578536228804
mof_unit_18720,66.74589589652209
mof_unit_18721,233.8963006042014
mof_unit_18722,208.1087025764097
mof_unit_18723,248.76623097462087
mof_unit_18724,55.24715879006765
mof_unit_18725,86.96034458611366
mof_unit_18726,55.71812218161072
mof_unit_18728,356.9314835385344
mof_unit_18729,115.12587028834544
mof_unit_18730,108.30523747664692
mof_unit_18731,66.68019543040427
mof_unit_18732,161.8067117712474
mof_unit_18735,88.56092679585826
mof_unit_18736,98.4655196779414
mof_unit_18737,116.14290690078737
mof_unit_18738,113.41848355202234
mof_unit_18740,170.89830265425954
mof_unit_18741,62.56813861885942
mof_unit_18743,69.10781114580286
mof_unit_18744,426.4762523069852
mof_unit_18745,87.57508965099491
mof_unit_18746,343.24432663478365
mof_unit_18747,82.21769536107614
mof_unit_18748,88.4917597222317
mof_unit_18749,66.12141131530676
mof_unit_18751,105.69125033851714
mof_unit_18752,297.6080895478454
mof_unit_18753,51.709073136039535
mof_unit_18754,107.45872493832488
mof_unit_18755,76.43886064402473
mof_unit_18756,196.52429074152528
mof_unit_18757,219.62015057706284
mof_unit_18758,162.5753081788971
mof_unit_18759,431.7936980722794
mof_unit_18760,90.07616443026892
mof_unit_18761,83.59212270001323
mof_unit_18762,113.99460070466353
mof_unit_18763,246.47661925337928
mof_unit_18764,59.13553687902548
mof_unit_18765,68.71724003315272
mof_unit_18768,71.50257662814252
mof_unit_18769,87.45260285235315
mof_unit_18770,156.51023072755353
mof_unit_18771,59.20437379955595
mof_unit_18772,262.1719323639724
mof_unit_18773,153.9543505343319
mof_unit_18774,292.5905878703301
mof_unit_18775,59.86385460895466
mof_unit_18776,128.06787165426744
mof_unit_18778,144.02466601694746
mof_unit_18779,51.36918052363603
mof_unit_18780,71.06793007716713
mof_unit_18782,83.94076436946254
mof_unit_18783,121.98315009370764
mof_unit_18784,48.827001683901365
mof_unit_18785,85.75165410140339
mof_unit_18786,148.74403944871202
mof_unit_18787,65.42330259366793
mof_unit_18788,81.74739227572525
mof_unit_18789,152.76398354645357
mof_unit_18790,72.00870132441698
mof_unit_18791,78.71196471046281
mof_unit_18793,55.54842349023103
mof_unit_18795,69.88202015608569
mof_unit_18796,277.3115978138805
mof_unit_18797,52.97042303957282
mof_unit_18798,167.7707623751937
mof_unit_18799,53.890229565222256
mof_unit_18800,342.59045842801817
mof_unit_18801,92.49717708374612
mof_unit_18802,101.1409152919401
mof_unit_18803,106.32464905332635
mof_unit_18804,96.82350325464004
mof_unit_18805,227.3274095282558
mof_unit_18806,103.18274711458156
mof_unit_18807,178.32311563176518
mof_unit_18808,126.89615831631694
mof_unit_18809,87.81379033945315
mof_unit_18810,151.58484176384152
mof_unit_18812,56.82116367557871
mof_unit_18813,94.41404595952528
mof_unit_18815,81.33882781933929
mof_unit_18816,83.34384757176898
mof_unit_18820,66.9913647234497
mof_unit_18821,63.36034097287804
mof_unit_18822,143.77507027631896
mof_unit_18824,155.00341199709254
mof_unit_18825,101.70795323443936
mof_unit_18826,103.0922851662585
mof_unit_18827,67.23782400966556
mof_unit_18828,162.13934101553738
mof_unit_18829,106.36030558770186
mof_unit_18830,146.77880314435876
mof_unit_18831,55.50781465941449
mof_unit_18834,247.8855475908556
mof_unit_18835,97.66258734830058
mof_unit_18836,57.18878914805203
mof_unit_18837,156.8816529606316
mof_unit_18838,93.13915977905316
mof_unit_18840,203.26106466682216
mof_unit_18841,80.65524583392752
mof_unit_18842,107.82717579353836
mof_unit_18843,97.33969762034464
mof_unit_18844,133.4080979831906
mof_unit_18846,42.55409285858204
mof_unit_18847,98.87226829229894
mof_unit_18849,150.17508804362504
mof_unit_18850,100.9802958107023
mof_unit_18852,271.850370375248
